Time,Signal
0.256,-0.1874621860026233
0.257,-0.218271949695691
0.258,-0.24888250563973238
0.259,-0.2792661571349749
0.26,-0.309395509906643
0.261,-0.3392435085414698
0.262,-0.3687834724462233
0.263,-0.39798913127754953
0.264,-0.4268346597931567
0.265,-0.4552947120752231
0.266,-0.4833444550777853
0.267,-0.5109596014508142
0.268,-0.5381164415947315
0.269,-0.5647918749002029
0.27,-0.5909634401291997
0.271,-0.6166093448945396
0.272,-0.6417084941964122
0.273,-0.6662405179757005
0.274,-0.6901857976453447
0.275,-0.7135254915624214
0.276,-0.7362415594051162
0.277,-0.7583167854203328
0.278,-0.7797348005092799
0.279,-0.8004801031200235
0.28,-0.8205380789176882
0.281,-0.8398950192047366
0.28200000000000003,-0.8585381380655088
0.28300000000000003,-0.8764555882110352
0.28400000000000003,-0.8936364755019728
0.28500000000000003,-0.9100708721293884
0.28600000000000003,-0.9257498284350298
0.28700000000000003,-0.9406653833546352
0.28800000000000003,-0.9548105734698138
0.289,-0.9681794406559822
0.29,-0.9807670383158507
0.291,-0.9925694361899414
0.292,-1.0035837237376686
0.293,-1.0138080120845148
0.294,-1.0232414345328817
0.295,-1.0318841456362353
0.296,-1.039737318838203
0.297,-1.046803142680311
0.298,-1.0530848155840933
0.299,-1.0585865392153107
0.3,-1.0633135104400497
0.301,-1.0672719118844556
0.302,-1.0704689011118342
0.303,-1.0729125984328318
0.304,-1.0746120733663322
0.305,-1.0755773297706217
0.306,-1.0758192896662702
0.307,-1.0753497757740273
0.308,-1.074181492792844
0.309,-1.0723280074449422
0.31,-1.0698037273165837
0.311,-1.0666238785248963
0.312,-1.0628044822428027
0.313,-1.0583623301156881
0.314,-1.0533149586050325
0.315,-1.0476806222957564
0.316,-1.0414782662054767
0.317,-1.0347274971353158
0.318,-1.0274485541032385
0.319,-1.0196622779022015
0.32,-1.0113900798266469
0.321,-1.00265390961204
0.322,-0.993476222633261
0.323,-0.9838799464087354
0.324,-0.973888446458135
0.325,-0.9635254915624214
0.326,-0.9528152184758464
0.327,-0.9417820961402898
0.328,-0.9304508894530165
0.329,-0.9188466226395833
0.33,-0.9069945422841673
0.331,-0.8949200800700639
0.332,-0.8826488152835363
0.333,-0.8702064371345112
0.334,-0.8576187069478569
0.335,-0.8449114202792063
0.336,-0.8321103690093455
0.337,-0.8192413034712256
0.338,-0.8063298946636253
0.339,-0.7934016966053435
0.34,-0.7804821088835923
0.341,-0.7675963394500068
0.342,-0.7547693677173123
0.343,-0.7420259080092448
0.34400000000000003,-0.7293903734158562
0.34500000000000003,-0.7168868401057149
0.34600000000000003,-0.7045390121458681
0.34700000000000003,-0.6923701868797278
0.34800000000000003,-0.6804032209122166
0.34900000000000003,-0.6686604967506506
0.35000000000000003,-0.6571638901489165
0.35100000000000003,-0.6459347382014756
0.352,-0.6349938082326543
0.353,-0.6243612675255737
0.354,-0.6140566539338495
0.355,-0.6040988474179259
0.356,-0.5945060425466221
0.357,-0.5852957220030657
0.358,-0.5764846311327556
0.359,-0.5680887535700333
0.36,-0.5601232879776814
0.361,-0.5526026259327881
0.362,-0.5455403309903915
0.363,-0.5389491189547285
0.364,-0.5328408393861926
0.365,-0.527226458370352
0.366,-0.522116042573576
0.367,-0.5175187446079785
0.368,-0.5134427897265353
0.369,-0.5098954638673252
0.37,-0.5068831030639274
0.371,-0.5044110842370606
0.372,-0.5024838173805852
0.373,-0.5011047391529933
0.374,-0.5002763078835215
0.375,-0.5000000000000001
0.376,-0.5002763078835215
0.377,-0.5011047391529933
0.378,-0.5024838173805852
0.379,-0.5044110842370605
0.38,-0.5068831030639274
0.381,-0.5098954638673252
0.382,-0.5134427897265352
0.383,-0.5175187446079786
0.384,-0.522116042573576
0.385,-0.5272264583703519
0.386,-0.5328408393861925
0.387,-0.5389491189547284
0.388,-0.5455403309903911
0.389,-0.5526026259327879
0.39,-0.5601232879776812
0.391,-0.568088753570033
0.392,-0.5764846311327554
0.393,-0.5852957220030655
0.394,-0.5945060425466219
0.395,-0.6040988474179255
0.396,-0.6140566539338493
0.397,-0.6243612675255734
0.398,-0.6349938082326538
0.399,-0.645934738201476
0.4,-0.657163890148917
0.401,-0.6686604967506506
0.402,-0.6804032209122167
0.403,-0.6923701868797281
0.404,-0.7045390121458683
0.405,-0.7168868401057149
0.406,-0.7293903734158572
0.40700000000000003,-0.7420259080092451
0.40800000000000003,-0.7547693677173128
0.40900000000000003,-0.7675963394500083
0.41000000000000003,-0.7804821088835925
0.41100000000000003,-0.7934016966053437
0.41200000000000003,-0.8063298946636263
0.41300000000000003,-0.8192413034712257
0.41400000000000003,-0.8321103690093457
0.41500000000000004,-0.8449114202792073
0.41600000000000004,-0.857618706947857
0.417,-0.870206437134511
0.418,-0.882648815283536
0.419,-0.8949200800700635
0.42,-0.906994542284167
0.421,-0.9188466226395829
0.422,-0.9304508894530161
0.423,-0.9417820961402894
0.424,-0.9528152184758459
0.425,-0.9635254915624203
0.426,-0.9738884464581348
0.427,-0.983879946408736
0.428,-0.99347622263326
0.429,-1.0026539096120397
0.43,-1.0113900798266473
0.431,-1.0196622779022004
0.432,-1.027448554103238
0.433,-1.0347274971353162
0.434,-1.0414782662054758
0.435,-1.047680622295756
0.436,-1.0533149586050328
0.437,-1.058362330115687
0.438,-1.0628044822428029
0.439,-1.0666238785248967
0.44,-1.069803727316583
0.441,-1.0723280074449422
0.442,-1.074181492792844
0.443,-1.0753497757740267
0.444,-1.0758192896662702
0.445,-1.0755773297706215
0.446,-1.0746120733663316
0.447,-1.0729125984328323
0.448,-1.0704689011118347
0.449,-1.0672719118844558
0.45,-1.06331351044005
0.451,-1.0585865392153107
0.452,-1.0530848155840933
0.453,-1.0468031426803113
0.454,-1.0397373188382029
0.455,-1.0318841456362349
0.456,-1.0232414345328815
0.457,-1.0138080120845154
0.458,-1.0035837237376692
0.459,-0.9925694361899418
0.46,-0.9807670383158511
0.461,-0.9681794406559825
0.462,-0.9548105734698132
0.463,-0.9406653833546346
0.464,-0.9257498284350294
0.465,-0.9100708721293879
0.466,-0.8936364755019723
0.467,-0.8764555882110352
0.468,-0.8585381380655085
0.46900000000000003,-0.8398950192047361
0.47000000000000003,-0.820538078917687
0.47100000000000003,-0.8004801031200228
0.47200000000000003,-0.7797348005092792
0.47300000000000003,-0.7583167854203315
0.47400000000000003,-0.7362415594051154
0.47500000000000003,-0.7135254915624212
0.47600000000000003,-0.6901857976453438
0.47700000000000004,-0.6662405179757003
0.47800000000000004,-0.6417084941964117
0.47900000000000004,-0.6166093448945387
0.48,-0.5909634401291998
0.481,-0.5647918749002043
0.482,-0.5381164415947323
0.483,-0.5109596014508143
0.484,-0.48334445507778634
0.485,-0.45529471207522343
0.486,-0.4268346597931564
0.487,-0.3979891312775516
0.488,-0.36878347244622456
0.489,-0.33924350854146984
0.49,-0.30939550990664466
0.491,-0.2792661571349758
0.492,-0.24888250563973247
0.493,-0.21827194969569275
0.494,-0.18746218600262377
0.495,-0.1564811768221754
0.496,-0.12535711274014974
0.497,-0.09411837510667634
0.498,-0.0627934982073041
0.499,-0.031411131218321196
0.5,-6.123233995736765e-16
0.501,0.031411131218319975
0.502,0.06279349820730287
0.503,0.09411837510667513
0.504,0.12535711274014855
0.505,0.15648117682217422
0.506,0.18746218600262254
0.507,0.21827194969569158
0.508,0.24888250563973124
0.509,0.2792661571349746
0.51,0.3093955099066435
0.511,0.3392435085414687
0.512,0.36878347244622345
0.513,0.3979891312775504
0.514,0.4268346597931552
0.515,0.4552947120752223
0.516,0.48334445507778523
0.517,0.5109596014508132
0.518,0.5381164415947312
0.519,0.5647918749002032
0.52,0.5909634401291988
0.521,0.6166093448945398
0.522,0.6417084941964128
0.523,0.6662405179757002
0.524,0.690185797645344
0.525,0.7135254915624213
0.526,0.7362415594051154
0.527,0.7583167854203325
0.528,0.7797348005092802
0.529,0.8004801031200228
0.53,0.8205380789176879
0.531,0.8398950192047369
0.532,0.8585381380655087
0.533,0.8764555882110345
0.534,0.8936364755019721
0.535,0.9100708721293881
0.536,0.9257498284350297
0.537,0.9406653833546352
0.538,0.9548105734698136
0.539,0.9681794406559829
0.54,0.9807670383158515
0.541,0.9925694361899421
0.542,1.0035837237376688
0.543,1.0138080120845152
0.544,1.0232414345328817
0.545,1.0318841456362355
0.546,1.039737318838203
0.547,1.0468031426803117
0.548,1.0530848155840937
0.549,1.0585865392153109
0.55,1.0633135104400506
0.551,1.0672719118844562
0.552,1.070468901111834
0.553,1.0729125984328323
0.554,1.0746120733663322
0.555,1.0755773297706213
0.556,1.0758192896662708
0.557,1.0753497757740273
0.558,1.0741814927928437
0.559,1.0723280074449428
0.56,1.0698037273165837
0.561,1.0666238785248956
0.562,1.0628044822428018
0.5630000000000001,1.058362330115688
0.5640000000000001,1.0533149586050323
0.5650000000000001,1.0476806222957555
0.5660000000000001,1.0414782662054767
0.5670000000000001,1.0347274971353158
0.5680000000000001,1.0274485541032377
0.5690000000000001,1.0196622779022015
0.5700000000000001,1.0113900798266462
0.5710000000000001,1.0026539096120384
0.5720000000000001,0.993476222633261
0.5730000000000001,0.9838799464087353
0.5740000000000001,0.973888446458134
0.5750000000000001,0.9635254915624212
0.5760000000000001,0.952815218475846
0.577,0.9417820961402912
0.578,0.930450889453017
0.579,0.9188466226395838
0.58,0.9069945422841688
0.581,0.8949200800700644
0.582,0.8826488152835374
0.583,0.8702064371345132
0.584,0.8576187069478575
0.585,0.844911420279207
0.586,0.8321103690093471
0.587,0.8192413034712261
0.588,0.8063298946636259
0.589,0.793401696605345
0.59,0.7804821088835929
0.591,0.7675963394500078
0.592,0.7547693677173142
0.593,0.7420259080092456
0.594,0.7293903734158569
0.595,0.7168868401057162
0.596,0.7045390121458688
0.597,0.6923701868797285
0.598,0.6804032209122179
0.599,0.6686604967506511
0.6,0.6571638901489174
0.601,0.6459347382014773
0.602,0.6349938082326544
0.603,0.6243612675255739
0.604,0.6140566539338503
0.605,0.6040988474179261
0.606,0.5945060425466222
0.607,0.5852957220030663
0.608,0.5764846311327557
0.609,0.5680887535700334
0.61,0.560123287977682
0.611,0.5526026259327883
0.612,0.5455403309903915
0.613,0.5389491189547291
0.614,0.5328408393861928
0.615,0.5272264583703521
0.616,0.5221160425735765
0.617,0.5175187446079786
0.618,0.5134427897265355
0.619,0.5098954638673254
0.62,0.5068831030639275
0.621,0.5044110842370606
0.622,0.5024838173805855
0.623,0.5011047391529933
0.624,0.5002763078835215
0.625,0.5
0.626,0.5002763078835215
0.627,0.5011047391529933
0.628,0.5024838173805853
0.629,0.5044110842370605
0.63,0.5068831030639274
0.631,0.5098954638673254
0.632,0.5134427897265353
0.633,0.5175187446079785
0.634,0.5221160425735762
0.635,0.5272264583703518
0.636,0.5328408393861923
0.637,0.5389491189547287
0.638,0.5455403309903912
0.639,0.5526026259327879
0.64,0.5601232879776814
0.641,0.568088753570033
0.642,0.5764846311327552
0.643,0.5852957220030659
0.644,0.594506042546622
0.645,0.6040988474179255
0.646,0.6140566539338501
0.647,0.6243612675255734
0.648,0.6349938082326541
0.649,0.6459347382014764
0.65,0.6571638901489169
0.651,0.6686604967506502
0.652,0.6804032209122175
0.653,0.6923701868797283
0.654,0.7045390121458682
0.655,0.7168868401057159
0.656,0.7293903734158562
0.657,0.7420259080092453
0.658,0.7547693677173133
0.659,0.7675963394500072
0.66,0.7804821088835919
0.661,0.7934016966053444
0.662,0.8063298946636248
0.663,0.8192413034712256
0.664,0.8321103690093469
0.665,0.8449114202792064
0.666,0.8576187069478574
0.667,0.8702064371345122
0.668,0.8826488152835368
0.669,0.8949200800700634
0.67,0.9069945422841681
0.671,0.9188466226395828
0.672,0.9304508894530165
0.673,0.9417820961402911
0.674,0.9528152184758462
0.675,0.9635254915624217
0.676,0.9738884464581358
0.677,0.9838799464087359
0.678,0.993476222633261
0.679,1.0026539096120404
0.68,1.0113900798266462
0.681,1.0196622779022013
0.682,1.0274485541032397
0.683,1.0347274971353155
0.684,1.0414782662054771
0.685,1.0476806222957569
0.686,1.0533149586050325
0.687,1.0583623301156875
0.6880000000000001,1.0628044822428033
0.6890000000000001,1.0666238785248954
0.6900000000000001,1.0698037273165835
0.6910000000000001,1.072328007444943
0.6920000000000001,1.0741814927928433
0.6930000000000001,1.0753497757740278
0.6940000000000001,1.0758192896662704
0.6950000000000001,1.0755773297706215
0.6960000000000001,1.0746120733663318
0.6970000000000001,1.0729125984328325
0.6980000000000001,1.0704689011118333
0.6990000000000001,1.0672719118844556
0.7000000000000001,1.0633135104400506
0.7010000000000001,1.05858653921531
0.7020000000000001,1.0530848155840937
0.7030000000000001,1.0468031426803108
0.704,1.0397373188382042
0.705,1.0318841456362358
0.706,1.023241434532883
0.707,1.0138080120845154
0.708,1.00358372373767
0.709,0.9925694361899419
0.71,0.980767038315852
0.711,0.9681794406559827
0.712,0.9548105734698142
0.713,0.9406653833546367
0.714,0.9257498284350305
0.715,0.9100708721293898
0.716,0.893636475501973
0.717,0.8764555882110363
0.718,0.8585381380655088
0.719,0.8398950192047377
0.72,0.8205380789176882
0.721,0.8004801031200238
0.722,0.7797348005092803
0.723,0.7583167854203336
0.724,0.7362415594051173
0.725,0.7135254915624225
0.726,0.690185797645346
0.727,0.6662405179757005
0.728,0.6417084941964142
0.729,0.6166093448945402
0.73,0.5909634401292
0.731,0.5647918749002037
0.732,0.5381164415947325
0.733,0.5109596014508154
0.734,0.48334445507778667
0.735,0.4552947120752246
0.736,0.42683465979315666
0.737,0.39798913127755187
0.738,0.368783472446224
0.739,0.3392435085414701
0.74,0.30939550990664405
0.741,0.27926615713497605
0.742,0.24888250563973363
0.743,0.21827194969569305
0.744,0.18746218600262493
0.745,0.15648117682217572
0.746,0.12535711274015005
0.747,0.09411837510667576
0.748,0.0627934982073044
0.749,0.03141113121832061
0.75,9.184850993605148e-16
0.751,-0.03141113121831878
0.752,-0.06279349820730257
0.753,-0.09411837510667394
0.754,-0.1253571127401482
0.755,-0.15648117682217394
0.756,-0.18746218600262313
0.757,-0.2182719496956913
0.758,-0.24888250563973185
0.759,-0.2792661571349743
0.76,-0.30939550990664233
0.761,-0.3392435085414684
0.762,-0.3687834724462223
0.763,-0.3979891312775502
0.764,-0.42683465979315494
0.765,-0.45529471207522293
0.766,-0.483344455077785
0.767,-0.5109596014508139
0.768,-0.5381164415947309
0.769,-0.5647918749002021
0.77,-0.5909634401291984
0.771,-0.6166093448945387
0.772,-0.6417084941964126
0.773,-0.666240517975699
0.774,-0.6901857976453447
0.775,-0.713525491562421
0.776,-0.7362415594051159
0.777,-0.7583167854203323
0.778,-0.7797348005092791
0.779,-0.8004801031200226
0.78,-0.8205380789176869
0.781,-0.8398950192047365
0.782,-0.8585381380655077
0.783,-0.8764555882110352
0.784,-0.8936364755019719
0.785,-0.9100708721293886
0.786,-0.9257498284350295
0.787,-0.9406653833546358
0.788,-0.9548105734698134
0.789,-0.9681794406559818
0.79,-0.9807670383158513
0.791,-0.9925694361899411
0.792,-1.0035837237376692
0.793,-1.013808012084515
0.794,-1.0232414345328826
0.795,-1.0318841456362353
0.796,-1.0397373188382038
0.797,-1.0468031426803117
0.798,-1.053084815584093
0.799,-1.0585865392153107
0.8,-1.0633135104400497
0.801,-1.0672719118844562
0.802,-1.070468901111834
0.803,-1.072912598432833
0.804,-1.0746120733663322
0.805,-1.075577329770622
0.806,-1.0758192896662708
0.807,-1.075349775774027
0.808,-1.0741814927928437
0.809,-1.0723280074449422
0.81,-1.0698037273165837
0.811,-1.0666238785248956
0.812,-1.0628044822428024
0.8130000000000001,-1.058362330115688
0.8140000000000001,-1.053314958605033
0.8150000000000001,-1.0476806222957555
0.8160000000000001,-1.0414782662054762
0.8170000000000001,-1.0347274971353158
0.8180000000000001,-1.0274485541032372
0.8190000000000001,-1.0196622779022015
0.8200000000000001,-1.0113900798266462
0.8210000000000001,-1.002653909612039
0.8220000000000001,-0.993476222633261
0.8230000000000001,-0.983879946408736
0.8240000000000001,-0.9738884464581341
0.8250000000000001,-0.9635254915624208
0.8260000000000001,-0.9528152184758462
0.8270000000000001,-0.9417820961402884
0.8280000000000001,-0.9304508894530163
0.8290000000000001,-0.9188466226395826
0.8300000000000001,-0.9069945422841662
0.8310000000000001,-0.8949200800700632
0.8320000000000001,-0.8826488152835367
0.833,-0.870206437134513
0.834,-0.857618706947858
0.835,-0.844911420279207
0.836,-0.8321103690093475
0.837,-0.8192413034712263
0.838,-0.8063298946636256
0.839,-0.7934016966053452
0.84,-0.7804821088835927
0.841,-0.7675963394500079
0.842,-0.754769367717314
0.843,-0.742025908009246
0.844,-0.7293903734158569
0.845,-0.7168868401057167
0.846,-0.7045390121458689
0.847,-0.692370186879729
0.848,-0.680403220912218
0.849,-0.668660496750651
0.85,-0.657163890148919
0.851,-0.6459347382014756
0.852,-0.6349938082326547
0.853,-0.6243612675255752
0.854,-0.6140566539338495
0.855,-0.604098847417926
0.856,-0.5945060425466236
0.857,-0.5852957220030653
0.858,-0.5764846311327556
0.859,-0.5680887535700344
0.86,-0.560123287977681
0.861,-0.5526026259327883
0.862,-0.5455403309903923
0.863,-0.5389491189547284
0.864,-0.5328408393861928
0.865,-0.5272264583703528
0.866,-0.522116042573576
0.867,-0.5175187446079788
0.868,-0.5134427897265359
0.869,-0.5098954638673252
0.87,-0.5068831030639274
0.871,-0.504411084237061
0.872,-0.5024838173805852
0.873,-0.5011047391529933
0.874,-0.5002763078835215
0.875,-0.49999999999999994
0.876,-0.5002763078835216
0.877,-0.501104739152993
0.878,-0.5024838173805852
0.879,-0.5044110842370605
0.88,-0.5068831030639269
0.881,-0.5098954638673254
0.882,-0.5134427897265352
0.883,-0.5175187446079779
0.884,-0.5221160425735761
0.885,-0.5272264583703519
0.886,-0.5328408393861915
0.887,-0.5389491189547286
0.888,-0.545540330990391
0.889,-0.552602625932787
0.89,-0.5601232879776813
0.891,-0.568088753570033
0.892,-0.576484631132754
0.893,-0.5852957220030659
0.894,-0.5945060425466219
0.895,-0.6040988474179242
0.896,-0.6140566539338499
0.897,-0.6243612675255733
0.898,-0.6349938082326526
0.899,-0.6459347382014762
0.9,-0.6571638901489167
0.901,-0.6686604967506486
0.902,-0.6804032209122173
0.903,-0.6923701868797281
0.904,-0.7045390121458666
0.905,-0.7168868401057158
0.906,-0.729390373415856
0.907,-0.7420259080092435
0.908,-0.7547693677173131
0.909,-0.767596339450007
0.91,-0.78048210888359
0.911,-0.7934016966053442
0.912,-0.8063298946636247
0.913,-0.8192413034712236
0.914,-0.8321103690093468
0.915,-0.8449114202792062
0.916,-0.8576187069478554
0.917,-0.870206437134512
0.918,-0.8826488152835367
0.919,-0.8949200800700614
0.92,-0.906994542284168
0.921,-0.9188466226395826
0.922,-0.9304508894530145
0.923,-0.941782096140291
0.924,-0.952815218475846
0.925,-0.9635254915624201
0.926,-0.9738884464581357
0.927,-0.9838799464087359
0.928,-0.9934762226332592
0.929,-1.0026539096120404
0.93,-1.011390079826646
0.931,-1.0196622779021998
0.932,-1.0274485541032394
0.933,-1.0347274971353155
0.934,-1.0414782662054758
0.935,-1.0476806222957569
0.936,-1.0533149586050325
0.937,-1.0583623301156888
0.9380000000000001,-1.0628044822428033
0.9390000000000001,-1.0666238785248954
0.9400000000000001,-1.0698037273165846
0.9410000000000001,-1.072328007444943
0.9420000000000001,-1.0741814927928433
0.9430000000000001,-1.0753497757740287
0.9440000000000001,-1.0758192896662704
0.9450000000000001,-1.0755773297706215
0.9460000000000001,-1.0746120733663325
0.9470000000000001,-1.0729125984328325
0.9480000000000001,-1.0704689011118333
0.9490000000000001,-1.0672719118844562
0.9500000000000001,-1.0633135104400506
0.9510000000000001,-1.0585865392153102
0.9520000000000001,-1.0530848155840942
0.9530000000000001,-1.046803142680311
0.9540000000000001,-1.039737318838203
0.9550000000000001,-1.0318841456362349
0.9560000000000001,-1.0232414345328817
0.9570000000000001,-1.013808012084514
0.9580000000000001,-1.0035837237376686
0.9590000000000001,-0.992569436189942
0.96,-0.980767038315852
0.961,-0.9681794406559828
0.962,-0.9548105734698146
0.963,-0.9406653833546366
0.964,-0.9257498284350306
0.965,-0.9100708721293903
0.966,-0.8936364755019727
0.967,-0.8764555882110365
0.968,-0.8585381380655096
0.969,-0.8398950192047372
0.97,-0.8205380789176883
0.971,-0.8004801031200248
0.972,-0.7797348005092797
0.973,-0.7583167854203339
0.974,-0.7362415594051185
0.975,-0.7135254915624216
0.976,-0.6901857976453463
0.977,-0.6662405179757018
0.978,-0.6417084941964131
0.979,-0.6166093448945404
0.98,-0.5909634401292015
0.981,-0.5647918749002026
0.982,-0.5381164415947328
0.983,-0.5109596014508171
0.984,-0.48334445507778545
0.985,-0.4552947120752248
0.986,-0.4268346597931585
0.987,-0.3979891312775506
0.988,-0.3687834724462243
0.989,-0.33924350854147206
0.99,-0.3093955099066427
0.991,-0.2792661571349764
