Time,Signal
0.20400000000000001,0.5564213738741927
0.20500000000000002,0.650327091186469
0.20600000000000002,0.7198661708091003
0.20700000000000002,0.7652032616594262
0.20800000000000002,0.7884109003743554
0.209,0.7932080311472269
0.21,0.7845452525225237
0.211,0.7680781467346453
0.212,0.7495808664403179
0.213,0.7343578559739271
0.214,0.7267116136703867
0.215,0.7295187578871236
0.216,0.7439558970756941
0.217,0.7694019796263893
0.218,0.8035263659083968
0.219,0.842553531941486
0.22,0.8816778784387107
0.221,0.9155872895788251
0.222,0.9390433165495242
0.223,0.9474602077810681
0.224,0.9374250259698715
0.225,0.9071067811865479
0.226,0.8565133138982908
0.227,0.7875695249230211
0.228,0.7040080168919443
0.229,0.6110815741998213
0.23,0.5151243682287097
0.231,0.4230036224352259
0.232,0.3415142536556261
0.233,0.2767746653779466
0.234,0.23368185055182306
0.23500000000000001,0.21547826604079082
0.23600000000000002,0.2234721238426446
0.23700000000000002,0.2569378625948565
0.23800000000000002,0.31320607121562233
0.23900000000000002,0.38793374471489334
0.24,0.4755282581475759
0.241,0.5696835583189223
0.242,0.6639762488361177
0.243,0.7524635394258414
0.244,0.8302250010233753
0.245,0.8937957144489005
0.246,0.9414491675226503
0.247,0.9733030871357297
0.248,0.9912388353043395
0.249,0.9986433424585691
0.25,0.9999999999999991
0.251,1.000369778272893
0.252,1.0048146215522025
0.253,1.0178208420704289
0.254,1.042780235106304
0.255,1.081580966741375
0.256,1.1343495004340025
0.257,1.1993699844516528
0.258,1.273190073421144
0.259,1.3509038130349638
0.26,1.4265847744427314
0.261,1.4938277931935604
0.262,1.546346900560883
0.263,1.578571388773107
0.264,1.5861819810893945
0.265,1.5665347823359441
0.266,1.5189315095359035
0.267,1.4447093886299402
0.268,1.3471415973484038
0.269,1.231157526113895
0.27,1.1029096205211832
0.271,0.9692284505515579
0.272,0.8370184686596291
0.273,0.7126526143378937
0.274,0.601423940944531
0.275,0.5071067811865461
0.276,0.431669185887505
0.277,0.3751635228662351
0.278,0.33580466294785716
0.279,0.31022681772713134
0.28,0.29389262614623946
0.281,0.28161322376277514
0.28200000000000003,0.2681272240495964
0.28300000000000003,0.24868085187435335
0.28400000000000003,0.2195514511277353
0.28500000000000003,0.17846224159196913
0.28600000000000003,0.1248469694597581
0.28700000000000003,0.05993792529563316
0.28800000000000003,-0.013331761070964926
0.289,-0.09060230624406299
0.29,-0.1665112637726292
0.291,-0.23522581906876747
0.292,-0.29103112604464565
0.293,-0.32891677886634085
0.294,-0.3451035416376505
0.295,-0.33745816110600635
0.296,-0.3057549067455854
0.297,-0.2517573618988158
0.298,-0.1791114745116087
0.299,-0.0930592565790132
0.3,3.1890335228758254e-16
0.301,0.09305925657901108
0.302,0.1791114745116068
0.303,0.25175736189881276
0.304,0.30575490674558303
0.305,0.33745816110600485
0.306,0.3451035416376498
0.307,0.3289167788663415
0.308,0.29103112604464676
0.309,0.23522581906876894
0.31,0.16651126377262818
0.311,0.09060230624406483
0.312,0.013331761070964426
0.313,-0.05993792529563319
0.314,-0.12484696945975762
0.315,-0.1784622415919707
0.316,-0.21955145112773672
0.317,-0.248680851874353
0.318,-0.2681272240495954
0.319,-0.2816132237627736
0.32,-0.29389262614623646
0.321,-0.31022681772712835
0.322,-0.3358046629478541
0.323,-0.3751635228662323
0.324,-0.43166918588750747
0.325,-0.507106781186549
0.326,-0.6014239409445343
0.327,-0.7126526143378988
0.328,-0.8370184686596353
0.329,-0.9692284505515604
0.33,-1.1029096205211832
0.331,-1.231157526113895
0.332,-1.3471415973484067
0.333,-1.4447093886299425
0.334,-1.518931509535905
0.335,-1.566534782335945
0.336,-1.586181981089394
0.337,-1.578571388773105
0.338,-1.5463469005608796
0.339,-1.4938277931935593
0.34,-1.42658477444273
0.341,-1.3509038130349618
0.342,-1.2731900734211423
0.343,-1.199369984451651
0.34400000000000003,-1.1343495004340007
0.34500000000000003,-1.0815809667413736
0.34600000000000003,-1.0427802351063047
0.34700000000000003,-1.017820842070431
0.34800000000000003,-1.0048146215522071
0.34900000000000003,-1.0003697782728957
0.35000000000000003,-0.9999999999999984
0.35100000000000003,-0.9986433424585683
0.352,-0.9912388353043398
0.353,-0.973303087135732
0.354,-0.9414491675226528
0.355,-0.8937957144489035
0.356,-0.8302250010233784
0.357,-0.752463539425846
0.358,-0.6639762488361198
0.359,-0.5696835583189245
0.36,-0.4755282581475781
0.361,-0.38793374471489256
0.362,-0.3132060712156214
0.363,-0.25693786259485585
0.364,-0.2234721238426442
0.365,-0.2154782660407907
0.366,-0.23368185055182206
0.367,-0.2767746653779458
0.368,-0.34151425365562493
0.369,-0.42300362243522727
0.37,-0.5151243682287103
0.371,-0.6110815741998218
0.372,-0.7040080168919444
0.373,-0.787569524923021
0.374,-0.856513313898289
0.375,-0.9071067811865458
0.376,-0.9374250259698721
0.377,-0.9474602077810691
0.378,-0.9390433165495233
0.379,-0.9155872895788231
0.38,-0.8816778784387087
0.381,-0.8425535319414841
0.382,-0.8035263659083952
0.383,-0.7694019796263881
0.384,-0.7439558970756935
0.385,-0.7295187578871236
0.386,-0.7267116136703861
0.387,-0.734357855973927
0.388,-0.7495808664403196
0.389,-0.7680781467346475
0.39,-0.7845452525225263
0.391,-0.7932080311472312
0.392,-0.7884109003743602
0.393,-0.7652032616594264
0.394,-0.7198661708090992
0.395,-0.6503270911864664
0.396,-0.5564213738741919
0.397,-0.43997398853584224
0.398,-0.30469251357023486
0.399,-0.15588077473526943
0.4,3.928773447456944e-16
0.401,0.15588077473527534
0.402,0.3046925135702402
0.403,0.43997398853584674
0.404,0.5564213738741943
0.405,0.6503270911864684
0.406,0.7198661708090999
0.40700000000000003,0.7652032616594259
0.40800000000000003,0.7884109003743551
0.40900000000000003,0.7932080311472285
0.41000000000000003,0.7845452525225237
0.41100000000000003,0.7680781467346476
0.41200000000000003,0.7495808664403174
0.41300000000000003,0.7343578559739271
0.41400000000000003,0.7267116136703853
0.41500000000000004,0.7295187578871237
0.41600000000000004,0.7439558970756956
0.417,0.7694019796263876
0.418,0.8035263659083973
0.419,0.842553531941483
0.42,0.8816778784387105
0.421,0.9155872895788223
0.422,0.9390433165495252
0.423,0.9474602077810692
0.424,0.9374250259698738
0.425,0.9071067811865494
0.426,0.8565133138982932
0.427,0.7875695249230218
0.428,0.7040080168919471
0.429,0.611081574199822
0.43,0.5151243682287133
0.431,0.4230036224352273
0.432,0.3415142536556274
0.433,0.27677466537794587
0.434,0.2336818505518236
0.435,0.21547826604079115
0.436,0.22347212384264442
0.437,0.2569378625948544
0.438,0.3132060712156217
0.439,0.38793374471489006
0.44,0.47552825814757815
0.441,0.5696835583189216
0.442,0.6639762488361192
0.443,0.7524635394258408
0.444,0.8302250010233769
0.445,0.8937957144489017
0.446,0.9414491675226517
0.447,0.9733030871357295
0.448,0.9912388353043393
0.449,0.9986433424585663
0.45,0.9999999999999991
0.451,1.0003697782728902
0.452,1.0048146215522022
0.453,1.0178208420704284
0.454,1.042780235106305
0.455,1.0815809667413747
0.456,1.134349500434003
0.457,1.199369984451652
0.458,1.273190073421146
0.459,1.350903813034963
0.46,1.4265847744427336
0.461,1.4938277931935602
0.462,1.5463469005608845
0.463,1.5785713887731068
0.464,1.5861819810893938
0.465,1.5665347823359441
0.466,1.518931509535904
0.467,1.4447093886299391
0.468,1.3471415973484047
0.46900000000000003,1.2311575261138934
0.47000000000000003,1.1029096205211806
0.47100000000000003,0.9692284505515522
0.47200000000000003,0.8370184686596303
0.47300000000000003,0.712652614337893
0.47400000000000003,0.601423940944531
0.47500000000000003,0.5071067811865467
0.47600000000000003,0.43166918588750647
0.47700000000000004,0.37516352286623544
0.47800000000000004,0.3358046629478597
0.47900000000000004,0.31022681772712707
0.48,0.29389262614623685
0.481,0.28161322376277387
0.482,0.2681272240495982
0.483,0.2486808518743536
0.484,0.21955145112773863
0.485,0.17846224159197213
0.486,0.12484696945976087
0.487,0.05993792529563721
0.488,-0.013331761070964301
0.489,-0.09060230624406243
0.49,-0.1665112637726315
0.491,-0.23522581906876971
0.492,-0.29103112604464537
0.493,-0.3289167788663423
0.494,-0.34510354163765045
0.495,-0.33745816110600657
0.496,-0.3057549067455844
0.497,-0.2517573618988131
0.498,-0.1791114745116093
0.499,-0.09305925657901121
0.5,-4.1588472720082943e-16
0.501,0.09305925657901037
0.502,0.17911147451160847
0.503,0.25175736189881226
0.504,0.3057549067455836
0.505,0.3374581611060058
0.506,0.3451035416376498
0.507,0.3289167788663417
0.508,0.29103112604464487
0.509,0.23522581906876938
0.51,0.16651126377263095
0.511,0.09060230624406276
0.512,0.013331761070963524
0.513,-0.05993792529563427
0.514,-0.12484696945975943
0.515,-0.17846224159196766
0.516,-0.21955145112773633
0.517,-0.2486808518743475
0.518,-0.2681272240495951
0.519,-0.2816132237627748
0.52,-0.29389262614623335
0.521,-0.31022681772713256
0.522,-0.33580466294785155
0.523,-0.37516352286623667
0.524,-0.43166918588750114
0.525,-0.5071067811865482
0.526,-0.6014239409445391
0.527,-0.712652614337898
0.528,-0.8370184686596409
0.529,-0.9692284505515593
0.53,-1.1029096205211857
0.531,-1.2311575261138965
0.532,-1.3471415973484058
0.533,-1.4447093886299407
0.534,-1.5189315095359048
0.535,-1.5665347823359466
0.536,-1.586181981089394
0.537,-1.5785713887731045
0.538,-1.5463469005608799
0.539,-1.4938277931935595
0.54,-1.4265847744427278
0.541,-1.3509038130349624
0.542,-1.273190073421142
0.543,-1.1993699844516512
0.544,-1.1343495004339983
0.545,-1.0815809667413738
0.546,-1.0427802351063034
0.547,-1.017820842070431
0.548,-1.0048146215522016
0.549,-1.0003697782728984
0.55,-0.9999999999999986
0.551,-0.9986433424585746
0.552,-0.9912388353043387
0.553,-0.9733030871357287
0.554,-0.9414491675226508
0.555,-0.8937957144488975
0.556,-0.830225001023374
0.557,-0.7524635394258364
0.558,-0.6639762488361158
0.559,-0.5696835583189205
0.56,-0.4755282581475731
0.561,-0.3879337447148892
0.562,-0.31320607121561556
0.5630000000000001,-0.25693786259485407
0.5640000000000001,-0.22347212384264242
0.5650000000000001,-0.21547826604079087
0.5660000000000001,-0.23368185055182567
0.5670000000000001,-0.2767746653779487
0.5680000000000001,-0.34151425365562804
0.5690000000000001,-0.423003622435232
0.5700000000000001,-0.5151243682287142
0.5710000000000001,-0.6110815741998306
0.5720000000000001,-0.7040080168919483
0.5730000000000001,-0.7875695249230282
0.5740000000000001,-0.8565133138982919
0.5750000000000001,-0.9071067811865501
0.5760000000000001,-0.9374250259698703
0.577,-0.9474602077810689
0.578,-0.9390433165495234
0.579,-0.9155872895788244
0.58,-0.8816778784387092
0.581,-0.8425535319414862
0.582,-0.8035263659084002
0.583,-0.7694019796263896
0.584,-0.7439558970756955
0.585,-0.7295187578871245
0.586,-0.7267116136703862
0.587,-0.7343578559739269
0.588,-0.7495808664403191
0.589,-0.7680781467346472
0.59,-0.7845452525225262
0.591,-0.7932080311472312
0.592,-0.7884109003743616
0.593,-0.7652032616594273
0.594,-0.7198661708091073
0.595,-0.6503270911864716
0.596,-0.5564213738741927
0.597,-0.4399739885358499
0.598,-0.30469251357023597
0.599,-0.15588077473527862
0.6,-8.317694544016589e-16
0.601,0.15588077473526085
0.602,0.3046925135702293
0.603,0.4399739885358339
0.604,0.5564213738741878
0.605,0.6503270911864678
0.606,0.7198661708090961
0.607,0.7652032616594258
0.608,0.7884109003743538
0.609,0.7932080311472259
0.61,0.784545252522521
0.611,0.7680781467346481
0.612,0.7495808664403161
0.613,0.7343578559739274
0.614,0.7267116136703863
0.615,0.7295187578871232
0.616,0.7439558970756945
0.617,0.769401979626389
0.618,0.8035263659083984
0.619,0.8425535319414865
0.62,0.8816778784387129
0.621,0.915587289578823
0.622,0.9390433165495227
0.623,0.9474602077810688
0.624,0.9374250259698729
0.625,0.9071067811865474
0.626,0.8565133138982929
0.627,0.7875695249230206
0.628,0.7040080168919477
0.629,0.61108157419982
0.63,0.5151243682287094
0.631,0.42300362243523065
0.632,0.3415142536556243
0.633,0.27677466537794804
0.634,0.2336818505518224
0.635,0.21547826604079123
0.636,0.22347212384264525
0.637,0.2569378625948553
0.638,0.31320607121562355
0.639,0.3879337447148934
0.64,0.47552825814757455
0.641,0.5696835583189257
0.642,0.6639762488361161
0.643,0.7524635394258444
0.644,0.8302250010233727
0.645,0.8937957144489013
0.646,0.9414491675226472
0.647,0.9733030871357277
0.648,0.9912388353043405
0.649,0.9986433424585691
0.65,0.9999999999999998
0.651,1.0003697782728929
0.652,1.0048146215522034
0.653,1.017820842070427
0.654,1.042780235106304
0.655,1.0815809667413718
0.656,1.1343495004340034
0.657,1.1993699844516552
0.658,1.2731900734211479
0.659,1.3509038130349662
0.66,1.4265847744427302
0.661,1.4938277931935624
0.662,1.5463469005608825
0.663,1.578571388773108
0.664,1.5861819810893933
0.665,1.5665347823359443
0.666,1.5189315095359013
0.667,1.4447093886299383
0.668,1.3471415973483998
0.669,1.231157526113897
0.67,1.1029096205211786
0.671,0.9692284505515602
0.672,0.837018468659629
0.673,0.7126526143378911
0.674,0.6014239409445309
0.675,0.5071067811865427
0.676,0.4316691858875079
0.677,0.3751635228662328
0.678,0.33580466294785777
0.679,0.31022681772713
0.68,0.2938926261462397
0.681,0.2816132237627781
0.682,0.268127224049593
0.683,0.2486808518743554
0.684,0.21955145112773364
0.685,0.1784622415919698
0.686,0.1248469694597559
0.687,0.05993792529563083
0.6880000000000001,-0.013331761070967549
0.6890000000000001,-0.09060230624406454
0.6900000000000001,-0.16651126377263437
0.6910000000000001,-0.23522581906877227
0.6920000000000001,-0.29103112604465164
0.6930000000000001,-0.3289167788663427
0.6940000000000001,-0.3451035416376522
0.6950000000000001,-0.33745816110600446
0.6960000000000001,-0.30575490674558214
0.6970000000000001,-0.2517573618988104
0.6980000000000001,-0.17911147451160764
0.6990000000000001,-0.09305925657900745
0.7000000000000001,5.24421181515166e-15
0.7010000000000001,0.09305925657901953
0.7020000000000001,0.17911147451161347
0.7030000000000001,0.2517573618988183
0.704,0.30575490674558237
0.705,0.33745816110600335
0.706,0.34510354163764984
0.707,0.3289167788663435
0.708,0.2910311260446473
0.709,0.23522581906877263
0.71,0.16651126377262987
0.711,0.090602306244066
0.712,0.013331761070969339
0.713,-0.05993792529563205
0.714,-0.12484696945975352
0.715,-0.17846224159196733
0.716,-0.21955145112773694
0.717,-0.24868085187434913
0.718,-0.2681272240495974
0.719,-0.2816132237627693
0.72,-0.2938926261462362
0.721,-0.3102268177271207
0.722,-0.3358046629478536
0.723,-0.37516352286622834
0.724,-0.4316691858875015
0.725,-0.5071067811865476
0.726,-0.6014239409445279
0.727,-0.7126526143378953
0.728,-0.8370184686596287
0.729,-0.9692284505515556
0.73,-1.10290962052118
0.731,-1.231157526113893
0.732,-1.3471415973483962
0.733,-1.4447093886299385
0.734,-1.5189315095359035
0.735,-1.5665347823359426
0.736,-1.586181981089395
0.737,-1.5785713887731043
0.738,-1.5463469005608825
0.739,-1.4938277931935575
0.74,-1.4265847744427314
0.741,-1.350903813034968
0.742,-1.273190073421145
0.743,-1.1993699844516534
0.744,-1.134349500434004
0.745,-1.0815809667413743
0.746,-1.0427802351063082
0.747,-1.0178208420704298
0.748,-1.0048146215522107
0.749,-1.0003697782728957
0.75,-1.0000000000000027
0.751,-0.998643342458572
0.752,-0.9912388353043362
0.753,-0.973303087135734
0.754,-0.9414491675226504
0.755,-0.8937957144489043
0.756,-0.8302250010233756
0.757,-0.7524635394258439
0.758,-0.6639762488361189
0.759,-0.5696835583189185
0.76,-0.47552825814757677
0.761,-0.3879337447148925
0.762,-0.31320607121562016
0.763,-0.25693786259485596
0.764,-0.2234721238426437
0.765,-0.21547826604079082
0.766,-0.23368185055182328
0.767,-0.2767746653779466
0.768,-0.3415142536556297
0.769,-0.42300362243522865
0.77,-0.5151243682287107
0.771,-0.611081574199823
0.772,-0.7040080168919451
0.773,-0.7875695249230215
0.774,-0.8565133138982904
0.775,-0.9071067811865452
0.776,-0.937425025969871
0.777,-0.947460207781068
0.778,-0.9390433165495213
0.779,-0.9155872895788253
0.78,-0.8816778784387064
0.781,-0.8425535319414861
0.782,-0.8035263659083935
0.783,-0.769401979626389
0.784,-0.7439558970756931
0.785,-0.7295187578871236
0.786,-0.7267116136703868
0.787,-0.7343578559739286
0.788,-0.7495808664403222
0.789,-0.7680781467346499
0.79,-0.7845452525225234
0.791,-0.7932080311472339
0.792,-0.7884109003743569
0.793,-0.7652032616594325
0.794,-0.7198661708091
0.795,-0.6503270911864629
0.796,-0.5564213738741925
0.797,-0.4399739885358358
0.798,-0.3046925135702348
0.799,-0.1558807747352665
0.8,7.857546894913888e-16
0.801,0.15588077473527293
0.802,0.3046925135702455
0.803,0.4399739885358447
0.804,0.5564213738741993
0.805,0.6503270911864671
0.806,0.7198661708091015
0.807,0.7652032616594238
0.808,0.7884109003743587
0.809,0.793208031147223
0.81,0.7845452525225239
0.811,0.7680781467346449
0.812,0.7495808664403179
0.8130000000000001,0.7343578559739252
0.8140000000000001,0.7267116136703854
0.8150000000000001,0.7295187578871241
0.8160000000000001,0.7439558970756954
0.8170000000000001,0.7694019796263897
0.8180000000000001,0.8035263659083959
0.8190000000000001,0.8425535319414919
0.8200000000000001,0.8816778784387127
0.8210000000000001,0.9155872895788255
0.8220000000000001,0.939043316549521
0.8230000000000001,0.9474602077810739
0.8240000000000001,0.9374250259698713
0.8250000000000001,0.9071067811865476
0.8260000000000001,0.8565133138982879
0.8270000000000001,0.787569524923023
0.8280000000000001,0.7040080168919371
0.8290000000000001,0.6110815741998141
0.8300000000000001,0.5151243682287073
0.8310000000000001,0.42300362243522543
0.8320000000000001,0.34151425365561805
0.833,0.27677466537795015
0.834,0.2336818505518265
0.835,0.21547826604079126
0.836,0.22347212384264395
0.837,0.2569378625948533
0.838,0.31320607121561606
0.839,0.38793374471489284
0.84,0.4755282581475767
0.841,0.569683558318918
0.842,0.6639762488361131
0.843,0.7524635394258335
0.844,0.8302250010233729
0.845,0.8937957144489008
0.846,0.9414491675226477
0.847,0.9733030871357325
0.848,0.991238835304331
0.849,0.9986433424585663
0.85,0.9999999999999954
0.851,1.0003697782728957
0.852,1.0048146215522036
0.853,1.0178208420704251
0.854,1.0427802351063047
0.855,1.0815809667413714
0.856,1.1343495004340003
0.857,1.1993699844516525
0.858,1.2731900734211448
0.859,1.350903813034961
0.86,1.4265847744427265
0.861,1.4938277931935537
0.862,1.5463469005608843
0.863,1.5785713887731068
0.864,1.5861819810893951
0.865,1.5665347823359446
0.866,1.5189315095359053
0.867,1.4447093886299405
0.868,1.3471415973484095
0.869,1.2311575261139005
0.87,1.1029096205211846
0.871,0.9692284505515586
0.872,0.8370184686596323
0.873,0.7126526143379027
0.874,0.6014239409445343
0.875,0.507106781186553
0.876,0.43166918588750736
0.877,0.375163522866241
0.878,0.33580466294785566
0.879,0.3102268177271418
0.88,0.29389262614624273
0.881,0.28161322376277553
0.882,0.2681272240495983
0.883,0.24868085187435052
0.884,0.2195514511277409
0.885,0.17846224159197022
0.886,0.12484696945976184
0.887,0.05993792529563638
0.888,-0.013331761070969159
0.889,-0.09060230624406657
0.89,-0.16651126377263095
0.891,-0.23522581906876872
0.892,-0.2910311260446444
0.893,-0.3289167788663452
0.894,-0.34510354163765133
0.895,-0.3374581611060069
0.896,-0.3057549067455851
0.897,-0.2517573618988092
0.898,-0.17911147451160594
0.899,-0.09305925657901087
0.9,-1.8854608861776533e-15
0.901,0.09305925657901071
0.902,0.17911147451161183
0.903,0.25175736189881615
0.904,0.3057549067455829
0.905,0.33745816110600546
0.906,0.34510354163764895
0.907,0.32891677886633874
0.908,0.29103112604464576
0.909,0.23522581906877044
0.91,0.1665112637726321
0.911,0.09060230624405852
0.912,0.01333176107096018
0.913,-0.05993792529563313
0.914,-0.12484696945975851
0.915,-0.17846224159197224
0.916,-0.21955145112773405
0.917,-0.24868085187435407
0.918,-0.2681272240495949
0.919,-0.28161322376278
0.92,-0.2938926261462275
0.921,-0.3102268177271269
0.922,-0.3358046629478511
0.923,-0.3751635228662359
0.924,-0.43166918588750813
0.925,-0.507106781186547
0.926,-0.6014239409445374
0.927,-0.7126526143378961
0.928,-0.8370184686596345
0.929,-0.9692284505515626
0.93,-1.1029096205211897
0.931,-1.2311575261138947
0.932,-1.3471415973484042
0.933,-1.4447093886299485
0.934,-1.5189315095359055
0.935,-1.5665347823359461
0.936,-1.586181981089394
0.937,-1.5785713887731014
0.9380000000000001,-1.5463469005608759
0.9390000000000001,-1.4938277931935553
0.9400000000000001,-1.4265847744427278
0.9410000000000001,-1.3509038130349635
0.9420000000000001,-1.2731900734211359
0.9430000000000001,-1.1993699844516492
0.9440000000000001,-1.1343495004339992
0.9450000000000001,-1.0815809667413745
0.9460000000000001,-1.0427802351063054
0.9470000000000001,-1.0178208420704347
0.9480000000000001,-1.0048146215522062
0.9490000000000001,-1.0003697782728915
0.9500000000000001,-0.9999999999999984
0.9510000000000001,-0.998643342458573
0.9520000000000001,-0.9912388353043433
0.9530000000000001,-0.9733030871357291
0.9540000000000001,-0.9414491675226513
0.9550000000000001,-0.8937957144488984
0.9560000000000001,-0.8302250010233735
0.9570000000000001,-0.7524635394258377
0.9580000000000001,-0.6639762488361126
0.9590000000000001,-0.5696835583189219
0.96,-0.4755282581475803
0.961,-0.3879337447148985
0.962,-0.3132060712156276
0.963,-0.25693786259485574
0.964,-0.2234721238426447
0.965,-0.21547826604079037
0.966,-0.2336818505518204
0.967,-0.2767746653779479
0.968,-0.34151425365562427
0.969,-0.42300362243522527
0.97,-0.5151243682287033
0.971,-0.6110815741998249
0.972,-0.7040080168919425
0.973,-0.7875695249230192
0.974,-0.8565133138982844
0.975,-0.9071067811865448
0.976,-0.9374250259698699
0.977,-0.9474602077810654
0.978,-0.9390433165495237
0.979,-0.9155872895788247
0.98,-0.8816778784387039
0.981,-0.8425535319414813
0.982,-0.8035263659083962
0.983,-0.7694019796263909
0.984,-0.7439558970756959
0.985,-0.7295187578871237
0.986,-0.7267116136703877
0.987,-0.7343578559739266
0.988,-0.7495808664403187
